,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class_edible
454,100.0,20.0,0.0,22.22222222222222,0.0,25.0,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,33.333333333333336,0
455,100.0,0.0,0.0,33.33333333333333,100.0,37.5,0.0,100.0,100.0,45.45454545454546,100.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,25.0,0.0,40.0,16.666666666666668,0
456,100.0,20.0,0.0,22.22222222222222,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,16.666666666666668,0
457,100.0,20.0,0.0,11.11111111111111,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0
458,100.0,60.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,9.090909090909092,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,80.0,66.66666666666667,0
459,100.0,60.0,33.333333333333336,0.0,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,80.0,66.66666666666667,0
460,100.0,0.0,0.0,22.22222222222222,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,33.333333333333336,0
461,100.0,60.0,33.333333333333336,11.11111111111111,0.0,25.0,0.0,0.0,100.0,9.090909090909092,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,0
462,100.0,20.0,0.0,22.22222222222222,0.0,12.5,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
463,100.0,0.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,33.333333333333336,0
464,100.0,0.0,66.66666666666667,0.0,100.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
465,100.0,60.0,33.333333333333336,0.0,0.0,12.5,0.0,0.0,100.0,27.272727272727273,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,80.0,16.666666666666668,0
466,100.0,0.0,0.0,22.22222222222222,0.0,12.5,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.333333333333336,0
467,100.0,0.0,0.0,11.11111111111111,0.0,25.0,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.666666666666668,0
468,100.0,20.0,33.333333333333336,11.11111111111111,0.0,25.0,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.666666666666668,0
469,100.0,60.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,0.0,66.66666666666667,0
470,100.0,0.0,33.333333333333336,11.11111111111111,0.0,25.0,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.666666666666668,0
471,100.0,0.0,33.333333333333336,22.22222222222222,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.333333333333336,0
472,100.0,60.0,66.66666666666667,22.22222222222222,0.0,12.5,0.0,100.0,0.0,9.090909090909092,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,50.0,0
473,100.0,40.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
474,100.0,60.0,0.0,11.11111111111111,0.0,25.0,0.0,100.0,0.0,9.090909090909092,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,50.0,0
475,100.0,60.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
476,100.0,0.0,66.66666666666667,0.0,100.0,37.5,0.0,0.0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,80.0,0.0,0
477,100.0,20.0,33.333333333333336,22.22222222222222,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,16.666666666666668,0
478,100.0,0.0,0.0,22.22222222222222,0.0,12.5,0.0,100.0,0.0,27.272727272727273,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,50.0,0
479,100.0,20.0,33.333333333333336,11.11111111111111,0.0,25.0,0.0,0.0,100.0,9.090909090909092,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0
480,100.0,20.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0
481,100.0,20.0,33.333333333333336,11.11111111111111,0.0,25.0,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
482,100.0,60.0,0.0,22.22222222222222,0.0,25.0,0.0,100.0,0.0,27.272727272727273,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,50.0,0
483,100.0,60.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
484,100.0,60.0,0.0,22.22222222222222,0.0,12.5,0.0,100.0,0.0,36.36363636363637,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,50.0,0
485,100.0,60.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,27.272727272727273,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,80.0,16.666666666666668,0
486,100.0,0.0,33.333333333333336,22.22222222222222,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,33.333333333333336,0
487,100.0,40.0,66.66666666666667,0.0,100.0,37.5,0.0,0.0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,80.0,0.0,0
488,100.0,0.0,33.333333333333336,0.0,0.0,25.0,0.0,0.0,100.0,9.090909090909092,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0
489,100.0,0.0,33.333333333333336,0.0,0.0,12.5,0.0,0.0,100.0,9.090909090909092,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0
490,100.0,60.0,66.66666666666667,11.11111111111111,0.0,12.5,0.0,100.0,0.0,9.090909090909092,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,50.0,0
491,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,1
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,0.0,1
493,100.0,60.0,33.333333333333336,0.0,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,0.0,66.66666666666667,0
494,100.0,0.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
495,100.0,20.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,33.333333333333336,0
496,100.0,60.0,66.66666666666667,22.22222222222222,100.0,37.5,0.0,100.0,100.0,45.45454545454546,100.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,25.0,12.5,40.0,16.666666666666668,0
497,100.0,60.0,33.333333333333336,0.0,0.0,12.5,0.0,0.0,100.0,27.272727272727273,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,0
498,100.0,0.0,33.333333333333336,22.22222222222222,0.0,12.5,0.0,0.0,100.0,9.090909090909092,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,0
499,100.0,20.0,0.0,11.11111111111111,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.333333333333336,0
500,100.0,0.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,16.666666666666668,0
501,100.0,20.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.666666666666668,0
502,100.0,0.0,0.0,22.22222222222222,0.0,25.0,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.333333333333336,0
503,100.0,20.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0
504,100.0,20.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,0
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,16.666666666666668,1
506,100.0,0.0,0.0,33.33333333333333,100.0,37.5,0.0,100.0,100.0,27.272727272727273,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,16.666666666666668,0
507,100.0,60.0,0.0,0.0,100.0,37.5,0.0,100.0,100.0,27.272727272727273,100.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,25.0,12.5,40.0,16.666666666666668,0
508,100.0,0.0,66.66666666666667,22.22222222222222,0.0,12.5,0.0,100.0,0.0,9.090909090909092,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,50.0,0
509,100.0,60.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,0.0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,0.0,0
510,100.0,60.0,66.66666666666667,0.0,100.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,80.0,0.0,0
511,100.0,20.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
512,100.0,0.0,66.66666666666667,22.22222222222222,0.0,12.5,0.0,100.0,0.0,9.090909090909092,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,50.0,0
513,100.0,40.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,0.0,0
514,100.0,0.0,66.66666666666667,0.0,100.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,0.0,0
515,100.0,0.0,66.66666666666667,22.22222222222222,100.0,37.5,0.0,100.0,100.0,45.45454545454546,100.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,25.0,12.5,40.0,16.666666666666668,0
516,100.0,0.0,33.333333333333336,0.0,0.0,25.0,0.0,0.0,100.0,9.090909090909092,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,80.0,66.66666666666667,0
517,100.0,20.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.666666666666668,0
518,100.0,0.0,33.333333333333336,22.22222222222222,0.0,25.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
519,100.0,0.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,16.666666666666668,0
520,100.0,0.0,0.0,22.22222222222222,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.333333333333336,0
521,100.0,20.0,0.0,22.22222222222222,0.0,25.0,0.0,0.0,100.0,9.090909090909092,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
522,100.0,60.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,27.272727272727273,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,80.0,66.66666666666667,0
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,1
524,100.0,60.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
525,100.0,20.0,0.0,11.11111111111111,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,0
526,100.0,60.0,33.333333333333336,0.0,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,0.0,66.66666666666667,0
527,100.0,0.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,33.333333333333336,0
528,100.0,0.0,66.66666666666667,0.0,100.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
529,100.0,60.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,80.0,66.66666666666667,0
530,100.0,0.0,33.333333333333336,0.0,0.0,12.5,0.0,0.0,100.0,9.090909090909092,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,80.0,66.66666666666667,0
531,100.0,0.0,0.0,22.22222222222222,0.0,12.5,0.0,0.0,100.0,9.090909090909092,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
532,0.0,0.0,33.333333333333336,22.22222222222222,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,1
533,100.0,60.0,33.333333333333336,0.0,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,80.0,66.66666666666667,0
534,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,1
535,100.0,0.0,66.66666666666667,22.22222222222222,100.0,37.5,0.0,100.0,100.0,0.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,16.666666666666668,0
536,100.0,20.0,33.333333333333336,22.22222222222222,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0
537,100.0,40.0,66.66666666666667,0.0,100.0,37.5,0.0,0.0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
538,100.0,0.0,33.333333333333336,11.11111111111111,0.0,25.0,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,33.333333333333336,0
539,100.0,60.0,0.0,22.22222222222222,0.0,12.5,0.0,100.0,0.0,27.272727272727273,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,50.0,0
540,100.0,0.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,9.090909090909092,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0
541,100.0,60.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,100.0,100.0,27.272727272727273,100.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,25.0,0.0,0.0,16.666666666666668,0
542,0.0,0.0,33.333333333333336,22.22222222222222,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,1
543,100.0,0.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,27.272727272727273,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
544,100.0,60.0,66.66666666666667,0.0,100.0,37.5,0.0,100.0,100.0,9.090909090909092,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,40.0,16.666666666666668,0
545,100.0,0.0,0.0,22.22222222222222,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0
546,100.0,20.0,33.333333333333336,11.11111111111111,0.0,25.0,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,33.333333333333336,0
547,100.0,60.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,0.0,0
548,100.0,0.0,66.66666666666667,11.11111111111111,0.0,25.0,0.0,100.0,0.0,27.272727272727273,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,50.0,0
549,100.0,0.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,33.333333333333336,0
550,100.0,60.0,66.66666666666667,0.0,100.0,37.5,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,80.0,0.0,0
551,100.0,0.0,66.66666666666667,33.33333333333333,100.0,37.5,0.0,100.0,100.0,45.45454545454546,100.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,16.666666666666668,0
552,100.0,0.0,33.333333333333336,11.11111111111111,0.0,25.0,0.0,0.0,100.0,27.272727272727273,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0
553,100.0,60.0,0.0,22.22222222222222,0.0,25.0,0.0,100.0,0.0,27.272727272727273,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,50.0,0
554,100.0,0.0,0.0,11.11111111111111,0.0,25.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
555,100.0,60.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,27.272727272727273,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,80.0,66.66666666666667,0
556,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1
557,100.0,0.0,66.66666666666667,22.22222222222222,0.0,25.0,0.0,100.0,0.0,36.36363636363637,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,50.0,0
558,100.0,0.0,0.0,22.22222222222222,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.666666666666668,0
559,100.0,0.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,33.333333333333336,0
560,100.0,20.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,0
561,100.0,0.0,0.0,11.11111111111111,0.0,12.5,0.0,100.0,0.0,36.36363636363637,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,50.0,0
562,100.0,0.0,0.0,11.11111111111111,0.0,12.5,0.0,100.0,0.0,9.090909090909092,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,50.0,0
563,100.0,0.0,66.66666666666667,22.22222222222222,100.0,37.5,0.0,100.0,100.0,9.090909090909092,100.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,16.666666666666668,0
564,100.0,20.0,0.0,22.22222222222222,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,33.333333333333336,0
565,0.0,0.0,33.333333333333336,22.22222222222222,0.0,0.0,0.0,0.0,0.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,16.666666666666668,1
566,100.0,0.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,16.666666666666668,0
567,100.0,60.0,0.0,33.33333333333333,100.0,37.5,0.0,100.0,100.0,0.0,100.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,25.0,0.0,0.0,16.666666666666668,0
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,1
569,100.0,20.0,33.333333333333336,22.22222222222222,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.333333333333336,0
570,100.0,0.0,0.0,22.22222222222222,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.333333333333336,0
571,100.0,60.0,66.66666666666667,11.11111111111111,0.0,25.0,0.0,100.0,0.0,9.090909090909092,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,50.0,0
572,100.0,0.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.666666666666668,0
573,100.0,20.0,33.333333333333336,22.22222222222222,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.666666666666668,0
574,100.0,0.0,33.333333333333336,0.0,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,80.0,16.666666666666668,0
575,100.0,0.0,0.0,11.11111111111111,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,0
576,100.0,0.0,66.66666666666667,0.0,100.0,37.5,0.0,0.0,0.0,27.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,60.0,0.0,0
577,100.0,0.0,0.0,11.11111111111111,0.0,25.0,0.0,0.0,100.0,9.090909090909092,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,0
578,100.0,0.0,33.333333333333336,11.11111111111111,0.0,25.0,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,80.0,16.666666666666668,0
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,16.666666666666668,1
580,100.0,0.0,0.0,22.22222222222222,0.0,12.5,0.0,0.0,100.0,18.181818181818183,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,33.333333333333336,0
581,100.0,0.0,0.0,11.11111111111111,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,33.333333333333336,0
582,100.0,0.0,33.333333333333336,22.22222222222222,0.0,25.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.666666666666668,0
583,100.0,0.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,9.090909090909092,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,12.5,80.0,16.666666666666668,0
584,100.0,60.0,33.333333333333336,11.11111111111111,0.0,12.5,0.0,0.0,100.0,36.36363636363637,0.0,75.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0
585,100.0,0.0,33.333333333333336,22.22222222222222,0.0,12.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,33.333333333333336,0
